Tweet,Clasificacion,
@XochitlGalvez Tu nunca seras presidenta eres muy pequena,0,
"@NachoRgz @XochitlGalvez No cabe duda que la botarga es un ser despreciable. 
Nunca sera presidenta de Mexico, es mas burra que Fox.",0,
"@epigmenioibarra Sigue sonando, la corrupta, mentirosa y manipuladora @XochitlGalvez JAMAS sera presidenta, ",0,
"@XochitlGalvez Eres una ratera, corrupta, clasista y asi quieres ser presidenta. #ClaudiaEsLaRespuesta 
#ClaudiaPresidenta
https://t.co/vvExBRkQRP",0,
@DonVocero @XochitlGalvez Esta mujer no esta en condiciones fisica ni en edad para presidenta....,0,
"@FreddyOliviery @montoycam @XochitlGalvez Pero quien dijo que se apoya a esa cerota ,nadie es una puerca payasa nunca ni en sus suenos sera presidenta",0,
"@XochitlGalvez Pero sobre todo enriquecerte y seguir haciendo tus tranzas.
Afortunadamente NO seras la candidata y por ende NO SERAS PRESIDENTA.
Seria una verguenza tener a una botarga con el hocico podrido como presidenta, das asco!!",0,
@NachoRgz @XochitlGalvez @ClaudioXGG Pero aun asi no va a ser Presidenta de Mexico,0,
@XochitlGalvez Jamas seras presidenta https://t.co/zUSveuYs9l,0,
@Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Desde el extranjero ya preparandonos para Votar !!VAMOS @XochitlGalvez  !!!!,1,
@karene29 @samuel_garcias @MovCiudadanoMX @Claudiashein @lopezobrador_ @XochitlGalvez POR ESO DEBEMOS DE VOTAR POR EL PRI,1,
@Claudiashein @delfinagomeza Se merecen sufrir en carne propia una calamidad como la de #Acapulco para que se les quite la mana de votar por estas lacras. https://t.co/QijRjJIyJ3,0,
@OSWALDORIOSM @Misha_MashaIIah @XochitlGalvez @Claudiashein Hace falta ser imbecil para votar por @Claudiashein. Es solo una marioneta con el carisma de un bulto de cemento,0,
"@LAURAZAPATAM No los va a ayudar, porque ya no van a votar por  @Claudiashein por eso entre mas muertes haya es mejor.
Y va a hacer todo lo posible por evitar que los sobrevivientes voten, se quedaron sin papeleria oficial para renovar su INE pondran muchas trabas para evitar que voten.",0,
@Claudiashein @lopezobrador_ Y no se les olvide que Lopez esta dejando sola a la gente de Acapulco. Recuerden eso ahora que tengamos que votar ,0,
"@B1Thanos @Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Consideren que muchos ya conocen a AMLO y no van a votar por todo lo que el representa, ya conocieron sus derroches y necedades
Consideren que Claudia no es su patron, ella no tiene todos sus votos
Consideren que somos 60,000,000 los que queremos progresar",0,
@vampipe @Claudiashein Votar por esta senora es votar en contra del pueblo,0,
"@MariettoPonce Pero en 2024 es seguro que @Claudiashein les va a pedir el voto a los guerrerenses, tendrian que ser muy idiotas para votar por Morena ,  @lopezobrador_ los abandono a su suerte",0,
"@polopugamx @Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Samuel solo va de distractor, por el pocos van a votar.
Le llenaron de basura la cabeza y ni siquiera terminara su ciclo, como prometio.
",0,
"@Claudiashein Ups!! Me prometi a mi misma no votar por el verde, ni por ningun partido que vaya en alianza con ellos Ni modo. Ya no votare por usted.",0,
"@CitlaCarvajaI @XochitlGalvez @Claudiashein @AccionNacional @MarkoCortes @CeciliaPatronL @RenanBarrera @PanYucatan @PANMeridaMx @diputadospan @ArturoLeonMx Votar por #XochitlCorrupta es votar por una MITONOMA que se hizo rica GRACIAS a 1400 millones de contratos al AMPARO DEL PODER
#cochitlCogupta https://t.co/1A9mQj7fHO",0,
@Claudiashein Cuidado con votar por esta rata de la claudia lora no sabe gobernar y desgraciadamente no ha logrado nada bueno para el pueblo es un verdadero peligro para nuestro pais ni un voto a morena vamos con XOCHILT GALVEZ LA MEJOR MAS PREPARADA MAS HONESTA CONTIGO HASTA LA VICTORIA,0,
"@sccluisx @m_ebrard @PartidoMorenaMx @Claudiashein @ea_puerto @pkumamoto @lopezobrador_ @PartidoMorenaMx ha traicionado a los ciudadanos ya varias veces al poner a tantos impresentables prianistas y la INEPTA tramposa y corrupta @Claudiashein sigue agregando mas, si para ti esta bien votar por toda esa basura pues que bueno, muchos ya no daremos ese apoyo ciego... https://t.co/tNARJQCzSC",0,
@RahulkMex @lopezobrador_ @Claudiashein Y por ella quieren votar?? La neta estan bien pendejos,0,
@Claudiashein Ya sabemos por que partidos no habra que votar,0,
@Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Si ya tienes medio ano en franca campana... ni a votar llegas ya por andar de mitotera.. imagino ese dia te lo descontaron verdad?,0,
@kippalpe @Claudiashein Esa mujer ademas de que tiene un nulo carisma raya en lo mentirosa igual que su creador no le encuentro nada por lo cual alguien podria votar por ella me pregunto como ha llegado mexico a este nivel tan deplorable,0,
"@JJDiazMachuca @lopezobrador_ @Claudiashein @PartidoMorenaMx @MauricioCollado No vuelvan a votar
Por morena!!!!!",0,
"@Cherry_Bomb_bom @Claudiashein @lopezdoriga @CarlosLoret QUE NIVEL DE PENDEJES VOTAR POR ALGUIEN  SIN PROPUESTAS UNA COPIA CHAFA DEL PENDEJO PRESENTE,CORRUPTA
INCOMPETENTE,ARRASTRADA
Y MENTIROSO SOLO POR MOLESTAR A ALGUEIN SEGUN TU ,ES LO MAS ESTUPIDO .PERO EN FIN TU AL IGUAL QUE TU SMO LOS MUEVE EL ODIO LA ENVIDIA Y EL RENCOR.",0,
@SocCivilMx Todos a votar por @Claudiashein la proxima presidenta de Mexico. Todos 4T.,1,
"@skyelmatador @Claudiashein La shitbaun es peor que la rata, se ha dicho hasta el cansancio. Con unos cuantos millones de los que no salen a votar, los millones desenganados que votaron por el hdp hocicon, mas todos nosotros podemos evitar que llegue esta asesina al poder.",0,
"@juncalssolano @RicardoBSalinas @lopezobrador_ @EnriqueAlfaroR @eazcarraga @Claudiashein @mario_delgado @Peperamirezmx @NaborJimenezECP @NachoRgz @JucaNoticias @mau_rodriguez77 @PartidoMorenaMx @CitlaHM La unica burla aqui eres tu, semejante aberracion andante. Por mas que te arrastres nadie va a votar por ti cabron.",0,
"@Claudiashein Que hueva. El amor a la patria es no votar por los corruptos de Morena por ser peores que el PRIAN.
FARSANTES COMUNISTAS.",0,
"Asi el interes real de @lopezobrador_ @PartidoMorenaMx @Claudiashein , como ya Acapulco esta perdido electoralmente para ellos, no quieren gastar nada en ellos, espero todo Mexico se de cuenta y nunca vuelvan a votar por esta gente, #MexicoMereceMas",0,
"@Claudiashein Descuida no se te va a dejar de votar por plagio, se te dejara de votar por asesina, corrupta, lame botas, por doble moral en fin razones hay muchas lo del plagio es poca cosa",0,
"Cuando por fin sentiste que tenias justicia, tu violador, el asesino, tu victimario, tendra las mismas posibilidades de votar en las elecciones. ?Sabes que el gobierno y @Claudiashein quieren que los ministros de la SCJN sean electos? !Si, tu violador  tambien podria hacerlo! https://t.co/crcA7AUZAc",0,
"@Claudiashein @FuturoJal Ningun joven sano y honesto, se atreveria a votar por un partido que los desaparece de estadisticas cuando son desaparecidos.
Hacen como si no pasara nada.
#LagosdeMoreno no se olvida. https://t.co/Qt5m6hOxeN",0,
@PartidoMorenaMx @Claudiashein Sheinbaum es una tipa que esta pisoteando la Constitucion. No hay que votar por esta basura.,0,
@juncalssolano @lopezobrador_ @EnriqueAlfaroR @RicardoBSalinas @eazcarraga @Claudiashein @mario_delgado @Peperamirezmx @NaborJimenezECP @NachoRgz @JucaNoticias @mau_rodriguez77 @PartidoMorenaMx @CitlaHM Tu pinche culo jamas volveremos a votar por este gobierno corrupto inepto mentiroso el peor de todos los gobiernos y creer que yo pense que con haber votado por morena todo cambiaria por bien del pais pero fue todo lo contrario y al igual que yo muchos ya abrimos los ojos,0,
"@ManuelTorresRi1 @Claudiashein Por ese tono tan despreciable que tiene @Claudiashein y por lo cinica que es,  debemos votar por alguien diferente a MORENA , por eso ni un voto para estos rateros.  FUERA MORENA!!!!!!",0,
@Claudiashein @esthela_damian @FuturoJal Ya estoy dudando en votar por usted,0,
"@ClaraBrugadaM no es la favorita de la ciudadania, es la ungida de @lopezobrador_ y la complice perfecta de @Claudiashein para seguir desbaratando lo poco que queda de la CDMX, no se equivoquen, no van a votar por nadie el 2024, ya esta orquestado desde palacio.",0,
@Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Desde el extranjero ya preparandonos para Votar !!VAMOS @XochitlGalvez  !!!!,1,
@karene29 @samuel_garcias @MovCiudadanoMX @Claudiashein @lopezobrador_ @XochitlGalvez POR ESO DEBEMOS DE VOTAR POR EL PRI,1,
@OSWALDORIOSM @Misha_MashaIIah @XochitlGalvez @Claudiashein Hace falta ser imbecil para votar por @Claudiashein. Es solo una marioneta con el carisma de un bulto de cemento,0,
@Claudiashein @delfinagomeza Se merecen sufrir en carne propia una calamidad como la de #Acapulco para que se les quite la mana de votar por estas lacras. https://t.co/QijRjJIyJ3,0,
"@B1Thanos @Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Consideren que muchos ya conocen a AMLO y no van a votar por todo lo que el representa, ya conocieron sus derroches y necedades
Consideren que Claudia no es su patron, ella no tiene todos sus votos
Consideren que somos 60,000,000 los que queremos progresar",0,
@Centauri_1 @edusax79 @Claudiashein Es porque no entiendo como es que hay gente que quiere votar por el partido que hizo eso,0,
"@Claudiashein Yo solo se lo que significa el gobierno del presente; indolencia, corrupcion, nepotismo, negligencia, intolerancia, ineptitud, impunidad, tortuguismo y un largo etcetera.
Mexicanos haganse un favor y nunca vuelvan a votar por las lacras del @PartidoMorenaMx 
#NiUnVotoAMorena2024 https://t.co/eCOyZNXpcX",0,
@vampipe @Claudiashein Votar por esta senora es votar en contra del pueblo,0,
"@juncalssolano @lopezobrador_ @EnriqueAlfaroR @RicardoBSalinas @eazcarraga @Claudiashein @mario_delgado @Peperamirezmx @NaborJimenezECP @NachoRgz @JucaNoticias @mau_rodriguez77 @PartidoMorenaMx @CitlaHM Es de reirse con esta presentacion,querer seguir viviendo del pueblo,decir que hay terminar el Neoliberalismo...la realidad es que al Mexicano le gusta el dinero,el capitalismo...es apatico para votar y se conforma con estos gobiernos de 4, trillado su discurso ninguna propuesta!",0,
@JuanSoteloMESI @Claudiashein Ya eres presidenta Xochitl. Tu vas a ganar. Siempre proyectando.,1,
@Claudiashein Puro morena presidenta 2024 @Claudiashein ,1,
"@kippalpe @osobabas_rico @Claudiashein Hablas de austeridad y en tus campanas no se ve q lo sean,quien las paga!?el austero de Lopez?en cuanto dinero sale cada una de tus giras?si das cuenta al INE?o te haces la loca tu y el ojon de Mario?entiende nunca seras presidenta eres una titere chafa de Lopez,no conectas",0,
"@davidjarmengma1 @Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales No tengo odio no te confundas, simplemente no tolero que una persona vulgar ,corrupta e ignorante ahora quiera ser presidenta ,cuando su cargo actual no lo sabe desempenar como deberia ,y siga cobrando como si estuviera yendo a trabajar ,eso es lo que molesta",0,
"@cirilocelismx @EmilioVallejoRL @Claudiashein @XochitlGalvez @YasminEsquivel_ Va a ser tu presidenta, aunque te cueste reconocerlo, #Xochit",1,
"@Claudiashein Eres una plagiadora Claudia,no vas a ser presidenta de Mexico vete a tu pais GASA.",0,
"@Claudiashein No me judas a Serrat!
Das asco.
Oye, y ya sabes que presidenta no vas a ser, verdad?
JAMAS!!!",0,
@GoytortuaGoyto1 @Claudiashein Maldita lagartija hija del KKS. ESTA P3ND3JA NO PUEDE NI DEBE DE LLEGAR A SER PRESIDENTA,0,
"@JoseACJZ @Claudiashein Totalmente de ACUERDO!!!!
Sera la PROXIMA PRESIDENTA...
Y aquien le va arder, seran o OTROS https://t.co/PgiAYptrVn",1,
"@Xochitl2024 @TomasElOdioso2 @Claudiashein @lopezobrador_ @JuanJoseRosales Ajuuuua!!!
Asi se habla!!!
Ya tenemos presidenta 2024!!!

#XochitlGalvezPresidenta2024",1,
"@nanncano @PartidoMorenaMx @Claudiashein Es asesina declarada y no deberia ser ya no digamos presidenta, ni candidata. Su
Lugar es la carcel",0,
@tlilkuautli @Claudiashein La proxima Presidenta de Mexico aunque te arda el *,1,
@rosariomartzg @lopezobrador_ @Claudiashein No se pero estan saliendo en un dineral! Y todo por que la calca no levanta ya,0,
"@Claudiashein Ninguno del pasado se robo de los mexicanos tanto como morena 
Ya deja de mentir. https://t.co/zuvIG7ZSVX",0,
@Claudiashein Futura Presidenta ,1,
@Claudiashein Hermosa mi futura presidenta!,1,
@Lacardiell @Claudiashein @XochitlGalvez jajajajajaja Claudia va ser la presidenta les agrade o no narco panistas de mierd4!!,1,
@Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Vamos con todoooooo!!!!!! Vamos con XOCHITL PRESIDENTA  https://t.co/1YHkaz30Oi,1,
@CitlaCarvajaI @XochitlGalvez @Claudiashein @AccionNacional @MarkoCortes @CeciliaPatronL @RenanBarrera @PanYucatan @PANMeridaMx @diputadospan @ArturoLeonMx Viva Xochitl Galvez.  Nuestra proxima presidenta!!,1,
"@caroviggiano @XochitlGalvez @CDEPRIMICH @MemoValenciaR @XochitlRuizG Siiiii una mujer inteligente, capaz, preparada como lo es la Dra @Claudiashein   Por eso sera presidenta de Mexico ",1,
@lopezobrador_ ?Cuanto falta para que @Claudiashein sea presidenta de #Mexico por #Morena y la #4T? 10 meses y 26 dias.,1,
@Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales Asi se habla SRA PRESIDENTA,1,
@Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales El pueblo de ya decidio quedarse con la proxima PRESIDENTA DRA. CLAUDIA SHEINBAUM VAMOS TODOS YO INVITO JA ja ja ja ja ja ja ja ja ja,1,
"Mi querida futura presidenta @Claudiashein, creo con la ayuda de la actual Agencia y equivalente el proximo sexenio, puede lograr esto y ayudaria mucho en censos. En este caso me refiero a Bienestar y danos en vivienda.",1,
"Nos queda claro que la proxima Presidenta de #Mexico se llama @Claudiashein. 
Gracias a toda la gente bonita de #Queretaro que nos acompano a este gran evento. 
#TeQuieroQueretaro 
#TodosSomosClaudia https://t.co/TZiA81UInN",1,
"@Claudiashein Vamos con todo Dra. Sheinbaum, primer Presidenta de la historia de Mexico",1,
"@Claudiashein Asi es, y por eso no seras presidenta. 

La gente ya no les creemos y estamos hartos de ustedes, mentirosos, rateros y traidores.",0,
"@Claudiashein Chimoltrufia @Claudiashein Lee los.comentarios y veras que estas en tu mundo de fantasia y tu gente son puros acarreados que tarde o temprano se van a vender, ya lo veras ASESISNA, JAMAS SERAS PRESIDENTA. https://t.co/SyMo1DcmW3",0,
@Claudiashein Que bien que saques a pasear a changoleon y al cara de sapo. Mientras nosotros seguimos trabajando con Xochitl Galvez proxima presidenta de Mexico ,1,
@El_Universal_Mx Y esta sabandija @Claudiashein  ni presidenta va a ser,0,
"@karene29 @samuel_garcias @MovCiudadanoMX @Claudiashein @lopezobrador_ @XochitlGalvez Los corruptos se unen para seguir robandole al pueblo mexicano, pero ahi viene la salvadora de Mexico: nuestra candidata Xochitl Galvez nuestra futura Presidenta",1,
@Xochitl2024 @Claudiashein @lopezobrador_ @JuanJoseRosales URGENTE !!!! XOCHITL PRESIDENTA!!!  https://t.co/7kBQoWTeWh,1,
"@Claudiashein Claudia siempre estuvo en movimientos sociales, tiene empatia y amor por el pueblo. Trae hasta la medula, luchar pacificamente contra las injusticias. Y ha dado soluciones de fondo a problemas en la Cdmx! Por eso sera la Primera Presidenta de Mexico 2024-2030 ",1,
"@skyelmatador @Claudiashein Un presidente corrupto, hijos huevones, el dinero viene de mis impuestos, todo lo destruyen, usted no sera presidenta. Jamas",0,
"@roberta88599717 Porque habla tan feo, desagradable? Cero empatia, no puede ser presidenta esta mujer @Claudiashein .",0,
"@pattygmiranda @Claudiashein @_JRLB_ @AndreaChavezTre @AntonioAttolini @artemisalopezc @catrina_nortena @ChicShion @craviotocesar @GabyJimenezMX @EFGANCIRA @GilbertoHRuiz Ridicula. Y mas RIDICULA te vas a ver cuando el cadaver ese a quien llamas ""presidenta"" pierda en 2024. 
#XochitlGalvezPresidenta2024 
#Xochitl2024",0,
"@sabinaberman @lopezobrador_  el mejor presidente de Mexico 
Mi voto para @Claudiashein  la proxima presidenta de Mexico",1,
@ANGELJULIANVEL3 @ryo_hermoso Y @Claudiashein sera la proxima presidenta,1,
"@ryo_hermoso Y aun asi, terminara su mandato y la siguiente presidenta de la Republica sera @Claudiashein .
Aunque les arda en lo mas profundo del fundillo",1,
@ryo_hermoso Eres puro ardor y mentirosa. @Claudiashein proxima presidenta de Mexico. TODOS Plan C.,1,
"@xochilove_rs Pa'la basura @Claudiashein proxima presidenta de Mexico. Mexico votara por Morena. Mexico es 4T, puro AMLOver.",1,
@Claudiashein Y Acapulco  Lagartija?? Nunca seras  presidenta,0,
@SocCivilMx Todos a votar por @Claudiashein la proxima presidenta de Mexico. Todos 4T.,1,
"@nostromo71 @Claudiashein Esta vieja no tiene finta de presidenta,
Mas bien vendedora de caldo de gallina",0,
